,time,collection_id,cpus,memory
0,700129359,375000722593,0.0096893310546875,0.00650787353515625
1,700129361,375000722593,0.001232147216796875,0.0037841796875
2,709673913,375000726490,0.0112762451171875,0.0087890625
3,709673916,375000726490,0.00035190582275390625,0.0013828277587890625
4,726958536,375000736173,0.007843017578125,0.00650787353515625
5,726958538,375000736173,0.0007047653198242188,0.002948760986328125
6,799295821,375001765435,0.00395965576171875,0.00650787353515625
7,799295823,375001765435,0.001232147216796875,0.0037841796875
8,828561028,375002783864,0.00405120849609375,0.00650787353515625
9,828561030,375002783864,0.0007925033569335938,0.00016307830810546875
10,917518714,375002840970,0.00395965576171875,0.00650787353515625
11,917518716,375002840970,0.0230712890625,0.0029144287109375
12,917518744,375002840972,0.00510406494140625,0.0027313232421875
13,917518746,375002840972,0.023101806640625,0.002902984619140625
14,918872237,375002841021,0.021484375,0.01171875
15,918872239,375002841021,0.027191162109375,0.002880096435546875
16,921481236,375002842844,0.00395965576171875,0.00650787353515625
17,921481238,375002842844,0.0223388671875,0.002803802490234375
18,999242128,375003921539,0.00484466552734375,0.028656005859375
19,999242131,375003921539,0.00579071044921875,0.00171661376953125
20,1233070002,375007051620,0.0058135986328125,0.00650787353515625
21,1233070004,375007051620,0.0007047653198242188,0.00665283203125
22,1233162700,375007051652,0.0034332275390625,0.0017604827880859375
23,1233162702,375007051652,0.0008802413940429688,0.0005588531494140625
24,1233230474,375007051686,0.002025604248046875,0.0017604827880859375
25,1233230476,375007051686,0.0006160736083984375,0.00257110595703125
26,1240548156,375007054221,0.008636474609375,0.00559234619140625
27,1240548158,375007054221,0.0007925033569335938,0.00016307830810546875
28,1292440626,375007077433,0.0081024169921875,0.003177642822265625
29,1292440628,375007077433,0.0014095306396484375,0.0074920654296875
30,1308601733,375007084316,0.0007925033569335938,0.0001659393310546875
31,1308601736,375007084316,0.003086090087890625,0.001079559326171875
32,1314868679,375007087639,0.017333984375,0.010772705078125
33,1314868680,375007087639,0.0042266845703125,0.00650787353515625
34,1314868683,375007087639,0.002201080322265625,0.0011272430419921875
35,1314868683,375007087639,0.002201080322265625,0.0011272430419921875
36,1315363817,375007087899,0.002025604248046875,0.021331787109375
37,1315363818,375007087899,0.00643157958984375,0.00650787353515625
38,1315363819,375007087899,0.0016727447509765625,0.0091094970703125
39,1315363820,375007087899,0.008636474609375,0.00421905517578125
40,1315363821,375007087899,0.003696441650390625,0.00650787353515625
41,1315363822,375007087899,0.00440216064453125,0.003177642822265625
42,1315363823,375007087899,0.0081024169921875,0.0033416748046875
43,1315363824,375007087899,0.0101318359375,0.00738525390625
44,1315363825,375007087899,0.029754638671875,0.0046844482421875
45,1315363826,375007087899,0.0081024169921875,0.0234375
46,1315363827,375007087899,0.003696441650390625,0.00209808349609375
47,1315363828,375007087899,0.003345489501953125,0.002086639404296875
48,1315363829,375007087899,0.0081939697265625,0.001049041748046875
49,1315363830,375007087899,0.0005283355712890625,0.0006361007690429688
50,1315363831,375007087899,0.00643157958984375,0.003147125244140625
51,1315363832,375007087899,0.0081024169921875,0.0234375
52,1315363833,375007087899,0.0091552734375,0.020843505859375
53,1315363834,375007087899,0.003696441650390625,0.00650787353515625
54,1315363835,375007087899,0.0049285888671875,0.028656005859375
55,1315363836,375007087899,0.00325775146484375,0.003177642822265625
56,1315363837,375007087899,0.028961181640625,0.00270843505859375
57,1315363838,375007087899,0.00713348388671875,0.00650787353515625
58,1315363839,375007087899,0.007659912109375,0.00650787353515625
59,1315363840,375007087899,0.01611328125,0.0104217529296875
60,1315363841,375007087899,0.016204833984375,0.002948760986328125
61,1315363842,375007087899,0.0042266845703125,0.00650787353515625
62,1315363843,375007087899,0.0081024169921875,0.00333404541015625
63,1315363844,375007087899,0.0110931396484375,0.0013027191162109375
64,1315363845,375007087899,0.003520965576171875,0.00183868408203125
65,1315363846,375007087899,0.00405120849609375,0.00650787353515625
66,1315363847,375007087899,0.016998291015625,0.0078582763671875
67,1315363848,375007087899,0.0220947265625,0.002166748046875
68,1315363849,375007087899,0.003875732421875,0.00209808349609375
69,1315363850,375007087899,0.0007925033569335938,0.00016307830810546875
70,1315363851,375007087899,0.0693359375,0.0672607421875
71,1315363852,375007087899,0.002552032470703125,0.0020904541015625
72,1315363853,375007087899,0.0016193389892578125,0.00521087646484375
73,1315363854,375007087899,0.0081939697265625,0.001049041748046875
74,1315363855,375007087899,0.00405120849609375,0.00650787353515625
75,1315363856,375007087899,0.00598907470703125,0.00650787353515625
76,1315363857,375007087899,0.064453125,0.0782470703125
77,1315363858,375007087899,0.002025604248046875,0.001422882080078125
78,1315363859,375007087899,0.0110015869140625,0.00650787353515625
79,1315363860,375007087899,0.00713348388671875,0.003177642822265625
80,1315363861,375007087899,0.003696441650390625,0.00650787353515625
81,1315363862,375007087899,0.002025604248046875,0.0139007568359375
82,1315363863,375007087899,0.0117034912109375,0.00238800048828125
83,1315363864,375007087899,0.004669189453125,0.0013027191162109375
84,1315363865,375007087899,0.00450897216796875,0.0130157470703125
85,1315363866,375007087899,0.00563812255859375,0.002803802490234375
86,1315363867,375007087899,0.022186279296875,0.002471923828125
87,1315363868,375007087899,0.0007047653198242188,0.0018825531005859375
88,1315363869,375007087899,0.04541015625,0.0043487548828125
89,1315363870,375007087899,0.029937744140625,0.00439453125
90,1315363871,375007087899,0.0057220458984375,0.0013027191162109375
91,1315363872,375007087899,0.0081024169921875,0.0033416748046875
92,1315363873,375007087899,0.00624847412109375,0.002124786376953125
93,1315363874,375007087899,0.00757598876953125,0.00650787353515625
94,1315363875,375007087899,0.00290679931640625,0.003177642822265625
95,1315363876,375007087899,0.0079193115234375,0.00650787353515625
96,1315363877,375007087899,0.003875732421875,0.00650787353515625
97,1315363878,375007087899,0.003082275390625,0.00650787353515625
98,1315363879,375007087899,0.00290679931640625,0.00650787353515625
99,1315363880,375007087899,0.00405120849609375,0.00650787353515625
100,1315363881,375007087899,0.01812744140625,0.004791259765625
101,1315363882,375007087899,0.0050201416015625,0.002170562744140625
102,1315363883,375007087899,0.003696441650390625,0.0018367767333984375
103,1315363884,375007087899,0.008453369140625,0.00650787353515625
104,1315363885,375007087899,0.00475311279296875,0.00650787353515625
105,1315363886,375007087899,0.00405120849609375,0.028656005859375
106,1315363887,375007087899,0.0042266845703125,0.00650787353515625
107,1315363888,375007087899,0.0034332275390625,0.00160980224609375
108,1315363889,375007087899,0.00395965576171875,0.00650787353515625
109,1315363890,375007087899,0.002201080322265625,0.0006361007690429688
110,1315363891,375007087899,0.00395965576171875,0.0091094970703125
111,1315363892,375007087899,0.002025604248046875,0.00238037109375
112,1315363893,375007087899,0.00395965576171875,0.00650787353515625
113,1315363894,375007087899,0.003787994384765625,0.001842498779296875
114,1315363895,375007087899,0.05364990234375,0.00439453125
115,1315363896,375007087899,0.0065155029296875,0.00650787353515625
116,1315363897,375007087899,0.003696441650390625,0.00183868408203125
117,1315363898,375007087899,0.022003173828125,0.00586700439453125
118,1315363899,375007087899,0.0220947265625,0.002162933349609375
119,1315363900,375007087899,0.0066070556640625,0.0213623046875
120,1315363901,375007087899,0.002025604248046875,0.002796173095703125
121,1315363902,375007087899,0.00395965576171875,0.00650787353515625
122,1315363903,375007087899,0.0069580078125,0.0013027191162109375
123,1315363904,375007087899,0.017425537109375,0.013031005859375
124,1315363905,375007087899,0.003520965576171875,0.002094268798828125
125,1315363906,375007087899,0.00775146484375,0.00432586669921875
126,1315363907,375007087899,0.003345489501953125,0.003177642822265625
127,1315363908,375007087899,0.00748443603515625,0.00650787353515625
128,1315363909,375007087899,0.0198974609375,0.002166748046875
129,1315363910,375007087899,0.00440216064453125,0.002758026123046875
130,1315363911,375007087899,0.003696441650390625,0.0017070770263671875
131,1315363912,375007087899,0.00405120849609375,0.00455474853515625
132,1315363913,375007087899,0.00566864013671875,0.00262451171875
133,1315363914,375007087899,0.01812744140625,0.018218994140625
134,1315363915,375007087899,0.00405120849609375,0.00650787353515625
135,1315363916,375007087899,0.00757598876953125,0.0013027191162109375
136,1315363917,375007087899,0.00748443603515625,0.003177642822265625
137,1315363918,375007087899,0.0041351318359375,0.012481689453125
138,1315363919,375007087899,0.00775146484375,0.00650787353515625
139,1315363920,375007087899,0.002201080322265625,0.0013103485107421875
140,1315363921,375007087899,0.003875732421875,0.00650787353515625
141,1315363922,375007087899,0.019622802734375,0.00522613525390625
142,1315363923,375007087899,0.002025604248046875,0.013092041015625
143,1315363924,375007087899,0.0151519775390625,0.009063720703125
144,1315363925,375007087899,0.00994873046875,0.00177764892578125
145,1315363926,375007087899,0.00836181640625,0.00499725341796875
146,1315363927,375007087899,0.007659912109375,0.001750946044921875
147,1315363928,375007087899,0.0097198486328125,0.0022125244140625
148,1315363929,375007087899,0.04449462890625,0.00445556640625
149,1315363930,375007087899,0.00739288330078125,0.00650787353515625
150,1315363931,375007087899,0.00440216064453125,0.00650787353515625
151,1315363932,375007087899,0.00405120849609375,0.00650787353515625
152,1315363933,375007087899,0.00405120849609375,0.028656005859375
153,1315363934,375007087899,0.002025604248046875,0.0018310546875
154,1315363935,375007087899,0.003170013427734375,0.00650787353515625
155,1315363936,375007087899,0.00405120849609375,0.0013027191162109375
156,1315363937,375007087899,0.003696441650390625,0.002796173095703125
157,1315363938,375007087899,0.00290679931640625,0.00650787353515625
158,1315363939,375007087899,0.00405120849609375,0.028656005859375
159,1315363940,375007087899,0.028350830078125,0.0045166015625
160,1315363941,375007087899,0.008453369140625,0.00530242919921875
161,1315363942,375007087899,0.00678253173828125,0.002315521240234375
162,1315363943,375007087899,0.028350830078125,0.0045928955078125
163,1315363944,375007087899,0.0081024169921875,0.015625
164,1315363945,375007087899,0.022003173828125,0.00595855712890625
165,1315363946,375007087899,0.00405120849609375,0.0006361007690429688
166,1315363947,375007087899,0.003520965576171875,0.00650787353515625
167,1315363948,375007087899,0.003696441650390625,0.00650787353515625
168,1315363949,375007087899,0.03179931640625,0.004638671875
169,1315363950,375007087899,0.02764892578125,0.023468017578125
170,1315363951,375007087899,0.002201080322265625,0.0006361007690429688
171,1315363952,375007087899,0.008544921875,0.00202178955078125
172,1315363953,375007087899,0.003696441650390625,0.0017070770263671875
173,1315363954,375007087899,0.00537109375,0.00650787353515625
174,1315363955,375007087899,0.0087127685546875,0.00650787353515625
175,1315363956,375007087899,0.0081939697265625,0.0012264251708984375
176,1315363957,375007087899,0.003082275390625,0.00650787353515625
177,1315363958,375007087899,0.0095062255859375,0.00650787353515625
178,1315363959,375007087899,0.016204833984375,0.0625
179,1315363960,375007087899,0.00440216064453125,0.00650787353515625
180,1315363961,375007087899,0.0069580078125,0.00650787353515625
181,1315363962,375007087899,0.00405120849609375,0.00537109375
182,1315363963,375007087899,0.013641357421875,0.00394439697265625
183,1315363964,375007087899,0.00519561767578125,0.002826690673828125
184,1315363965,375007087899,0.037353515625,0.00475311279296875
185,1315363966,375007087899,0.0034332275390625,0.00650787353515625
186,1315363967,375007087899,0.025360107421875,0.0113067626953125
187,1315363968,375007087899,0.0113525390625,0.00231170654296875
188,1315363969,375007087899,0.002025604248046875,0.00153350830078125
189,1315363970,375007087899,0.003345489501953125,0.00650787353515625
190,1315363971,375007087899,0.002025604248046875,0.00116729736328125
191,1315363972,375007087899,0.00739288330078125,0.00650787353515625
192,1315363973,375007087899,0.0005283355712890625,0.00203704833984375
193,1315363974,375007087899,0.003875732421875,0.00650787353515625
194,1315363975,375007087899,0.003170013427734375,0.0091094970703125
195,1315363976,375007087899,0.0094146728515625,0.0013027191162109375
196,1315363977,375007087899,0.0205078125,0.016632080078125
197,1315363978,375007087899,0.0338134765625,0.00276947021484375
198,1315363979,375007087899,0.00748443603515625,0.00650787353515625
199,1315363980,375007087899,0.002025604248046875,0.00196075439453125
200,1315363981,375007087899,0.0081939697265625,0.001064300537109375
201,1315363982,375007087899,0.0117950439453125,0.00725555419921875
202,1315363983,375007087899,0.00739288330078125,0.00650787353515625
203,1315363984,375007087899,0.0155792236328125,0.025634765625
204,1315363985,375007087899,0.0066070556640625,0.0130157470703125
205,1315363986,375007087899,0.0050201416015625,0.002132415771484375
206,1315363987,375007087899,0.0069580078125,0.0023193359375
207,1315363988,375007087899,0.003082275390625,0.003177642822265625
208,1315363989,375007087899,0.004669189453125,0.00394439697265625
209,1315363990,375007087899,0.0141754150390625,0.00390625
210,1315363991,375007087899,0.0129547119140625,0.0101318359375
211,1315363992,375007087899,0.008544921875,0.0046539306640625
212,1315363993,375007087899,0.00616455078125,0.00650787353515625
213,1315363994,375007087899,0.0087127685546875,0.00650787353515625
214,1315363995,375007087899,0.0081024169921875,0.0234375
215,1315363996,375007087899,0.00519561767578125,0.00348663330078125
216,1315363997,375007087899,0.002025604248046875,0.0030975341796875
217,1315363998,375007087899,0.003345489501953125,0.0016803741455078125
218,1315363999,375007087899,0.00395965576171875,0.005279541015625
219,1315364000,375007087899,0.0005283355712890625,0.001766204833984375
220,1315364001,375007087899,0.0004405975341796875,0.0010089874267578125
221,1315364002,375007087899,0.00566864013671875,0.00262451171875
222,1315364003,375007087899,0.016204833984375,0.022369384765625
223,1315364004,375007087899,0.0034332275390625,0.0016994476318359375
224,1315364005,375007087899,0.0050201416015625,0.00650787353515625
225,1315364006,375007087899,0.027740478515625,0.00670623779296875
226,1315364007,375007087899,0.0042266845703125,0.00650787353515625
227,1315364008,375007087899,0.03082275390625,0.003353118896484375
228,1315364009,375007087899,0.008544921875,0.0053253173828125
229,1315364010,375007087899,0.003875732421875,0.00650787353515625
230,1315364011,375007087899,0.003696441650390625,0.001956939697265625
231,1315364012,375007087899,0.03704833984375,0.004791259765625
232,1315364013,375007087899,0.0096893310546875,0.00472259521484375
233,1315364014,375007087899,0.002201080322265625,0.0006361007690429688
234,1315364015,375007087899,0.0081024169921875,0.04644775390625
235,1315364016,375007087899,0.003696441650390625,0.0017070770263671875
236,1315364017,375007087899,0.022003173828125,0.00653076171875
237,1315364018,375007087899,0.003696441650390625,0.001949310302734375
238,1315364019,375007087899,0.0008802413940429688,0.00025463104248046875
239,1315364020,375007087899,0.00484466552734375,0.0104217529296875
240,1315364021,375007087899,0.0149688720703125,0.002574920654296875
241,1315364022,375007087899,0.016204833984375,0.018218994140625
242,1315364023,375007087899,0.0081939697265625,0.0012531280517578125
243,1315364024,375007087899,0.0073089599609375,0.01141357421875
244,1315364025,375007087899,0.00563812255859375,0.00543212890625
245,1315364026,375007087899,0.00510406494140625,0.0013027191162109375
246,1315364027,375007087899,0.0110015869140625,0.00650787353515625
247,1315364028,375007087899,0.03802490234375,0.00536346435546875
248,1315364029,375007087899,0.028961181640625,0.032470703125
249,1315364030,375007087899,0.03302001953125,0.003192901611328125
250,1315364031,375007087899,0.00643157958984375,0.00650787353515625
251,1315364032,375007087899,0.00598907470703125,0.01385498046875
252,1315364033,375007087899,0.009063720703125,0.0010585784912109375
253,1315364034,375007087899,0.00405120849609375,0.00455474853515625
254,1315364035,375007087899,0.0079193115234375,0.002567291259765625
255,1315364036,375007087899,0.008270263671875,0.00650787353515625
256,1315364037,375007087899,0.001194000244140625,0.0007734298706054688
257,1315364038,375007087899,0.00775146484375,0.03253173828125
258,1315364039,375007087899,0.04052734375,0.03643798828125
259,1315364040,375007087899,0.002819061279296875,0.0040283203125
260,1315364041,375007087899,0.003696441650390625,0.00650787353515625
