,Unnamed: 0,time,collection_id,cpus,memory,cluster,avg_cpus_request,avg_memory_request,N
1945,1945,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1946,1946,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1947,1947,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1948,1948,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1949,1949,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1950,1950,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1951,1951,4962274981,375026760005,0.00775146484375,0.0016555786132812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
1952,1952,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1953,1953,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1954,1954,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1955,1955,4962274981,375026760005,0.00775146484375,0.0016555786132812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
1956,1956,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1957,1957,4962274981,375026760005,0.00775146484375,0.0016555786132812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
1958,1958,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1959,1959,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1960,1960,4962274981,375026760005,0.00775146484375,0.0016555786132812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
1961,1961,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1962,1962,4961927948,375026748211,0.0097198486328125,0.0017528533935546,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1963,1963,4708427809,375026589211,0.0036964416503906,0.0017070770263671,1.0,0.005059715969110621,0.003560749038088832,1600.0
1964,1964,1315364427,375007087899,0.0036964416503906,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1965,1965,4961928159,375026748211,0.0037879943847656,0.0010490417480468,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1966,1966,1315364114,375007087899,0.0041351318359375,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1967,1967,1315363901,375007087899,0.0020256042480468,0.0027961730957031,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1968,1968,1315363980,375007087899,0.0020256042480468,0.0019607543945312,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1969,1969,1315363892,375007087899,0.0020256042480468,0.00238037109375,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1970,1970,4962274598,375026760005,0.0020256042480468,0.0036163330078125,5.0,0.0070675866866430695,0.0049461597528609675,992.0
1971,1971,4962274866,375026760005,0.0081024169921875,0.0031967163085937,5.0,0.0070675866866430695,0.0049461597528609675,992.0
1972,1972,1315364971,375007087899,0.0081024169921875,0.01171875,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1973,1973,1910451273,375009383910,0.0035209655761718,0.0019569396972656,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1974,1974,4708427372,375026589211,0.016204833984375,0.0052108764648437,1.0,0.005059715969110621,0.003560749038088832,1600.0
1975,1975,1315364022,375007087899,0.016204833984375,0.018218994140625,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
1976,1976,4708427364,375026589211,0.016204833984375,0.018218994140625,1.0,0.005059715969110621,0.003560749038088832,1600.0
1977,1977,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1978,1978,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1979,1979,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1980,1980,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1981,1981,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1982,1982,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1983,1983,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1984,1984,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1985,1985,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1986,1986,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1987,1987,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1988,1988,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1989,1989,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1990,1990,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1991,1991,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1992,1992,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1993,1993,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1994,1994,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
1995,1995,4961928253,375026748211,0.0021133422851562,0.0040359497070312,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1996,1996,1910451267,375009383910,0.0008802413940429,0.0002546310424804,5.0,0.0070675866866430695,0.0049461597528609675,576.0
1997,1997,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
1998,1998,4962274981,375026760005,0.00775146484375,0.0016555786132812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
1999,1999,4708428036,375026589211,0.01910400390625,0.018218994140625,1.0,0.005059715969110621,0.003560749038088832,1600.0
2000,2000,4962274697,375026760005,0.016204833984375,0.018218994140625,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2001,2001,4708427426,375026589211,0.0080108642578125,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,1600.0
2002,2002,4708427512,375026589211,0.008636474609375,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,1600.0
2003,2003,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2004,2004,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
2005,2005,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
2006,2006,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
2007,2007,4962274563,375026760005,0.0044937133789062,0.0013027191162109,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2008,2008,4961927957,375026748211,0.030731201171875,0.0116729736328125,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
2009,2009,1910451251,375009383910,0.03082275390625,0.0027923583984375,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2010,2010,1910451313,375009383910,0.0220947265625,0.0066146850585937,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2011,2011,1315364882,375007087899,0.0025520324707031,0.005706787109375,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2012,2012,1315363852,375007087899,0.0025520324707031,0.0020904541015625,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2013,2013,4962274780,375026760005,0.04052734375,0.0002546310424804,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2014,2014,1315365162,375007087899,0.008544921875,0.0038719177246093,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2015,2015,1315364401,375007087899,0.04351806640625,0.0032310485839843,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2016,2016,4708427737,375026589211,0.0018482208251953,0.0019721984863281,1.0,0.005059715969110621,0.003560749038088832,1600.0
2017,2017,4708427598,375026589211,0.0074844360351562,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,1600.0
2018,2018,4708427394,375026589211,0.006866455078125,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,1600.0
2019,2019,4962274642,375026760005,0.0029067993164062,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2020,2020,1315364829,375007087899,0.0039596557617187,0.0013027191162109,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2021,2021,1315364745,375007087899,0.004669189453125,0.0013027191162109,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2022,2022,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2023,2023,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2024,2024,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2025,2025,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2026,2026,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2027,2027,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2028,2028,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2029,2029,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2030,2030,1315365237,375007087899,0.002288818359375,0.0010910034179687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2031,2031,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
2032,2032,4962274981,375026760005,0.00775146484375,0.0016555786132812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2033,2033,4962274981,375026760005,0.00775146484375,0.0016555786132812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2034,2034,4961928373,375026748211,0.008544921875,0.0046844482421875,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
2035,2035,4961928340,375026748211,0.0141754150390625,0.00390625,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
2036,2036,1910451354,375009383910,0.0037879943847656,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2037,2037,4708427305,375026589211,0.0020256042480468,0.0018997192382812,1.0,0.005059715969110621,0.003560749038088832,1600.0
2038,2038,1315364212,375007087899,0.0020256042480468,0.001016616821289,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2039,2039,1315364704,375007087899,0.0081024169921875,0.0036125183105468,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2040,2040,1315365037,375007087899,0.0035209655761718,0.001718521118164,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2041,2041,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2042,2042,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2043,2043,1910451425,375009383910,0.0057220458984375,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2044,2044,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
2045,2045,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
2046,2046,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
2047,2047,4708428053,375026589211,0.0008802413940429,0.0010185241699218,1.0,0.005059715969110621,0.003560749038088832,1600.0
2048,2048,3070205589,375017358220,0.0007925033569335,0.0006790161132812,1.0,0.005059715969110621,0.003560749038088832,2.0
2049,2049,1910451237,375009383910,0.0064315795898437,0.0036697387695312,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2050,2050,4961928357,375026748211,0.0022010803222656,0.0091705322265625,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
2051,2051,1315365008,375007087899,0.02862548828125,0.0048904418945312,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2052,2052,4708428048,375026589211,0.0037879943847656,0.0019607543945312,1.0,0.005059715969110621,0.003560749038088832,1600.0
2053,2053,4962274792,375026760005,0.0051956176757812,0.0032463073730468,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2054,2054,4708427642,375026589211,0.009246826171875,0.0020713806152343,1.0,0.005059715969110621,0.003560749038088832,1600.0
2055,2055,4708427449,375026589211,0.018218994140625,0.017730712890625,1.0,0.005059715969110621,0.003560749038088832,1600.0
2056,2056,4962274882,375026760005,0.0025520324707031,0.0020904541015625,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2057,2057,1315364322,375007087899,0.03204345703125,0.0046768188476562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2058,2058,1315364277,375007087899,0.008544921875,0.0043563842773437,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2059,2059,4708427824,375026589211,0.0016193389892578,0.0015621185302734,1.0,0.005059715969110621,0.003560749038088832,1600.0
2060,2060,4708427377,375026589211,0.03765869140625,0.0027427673339843,1.0,0.005059715969110621,0.003560749038088832,1600.0
2061,2061,1315363998,375007087899,0.0033454895019531,0.0016803741455078,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2062,2062,1315363963,375007087899,0.013641357421875,0.0039443969726562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2063,2063,4962274968,375026760005,0.030029296875,0.0030326843261718,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2064,2064,4962274488,375026760005,0.00457763671875,0.01300048828125,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2065,2065,1910451386,375009383910,0.018218994140625,0.01416015625,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2066,2066,1315364451,375007087899,0.0025520324707031,0.0027275085449218,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2067,2067,1315364643,375007087899,0.00775146484375,0.0040969848632812,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2068,2068,1910451278,375009383910,0.0024642944335937,0.0020790100097656,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2069,2069,4962274873,375026760005,0.0035209655761718,0.0017204284667968,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2070,2070,1315363977,375007087899,0.0205078125,0.016632080078125,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2071,2071,4962274633,375026760005,0.0035209655761718,0.0018997192382812,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2072,2072,1315365003,375007087899,0.01708984375,0.009185791015625,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2073,2073,1315365058,375007087899,0.032958984375,0.0027656555175781,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2074,2074,1315364852,375007087899,0.0129547119140625,0.015625,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2075,2075,1910451399,375009383910,0.0306396484375,0.004150390625,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2076,2076,4961928204,375026748211,0.0017604827880859,0.0013923645019531,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
2077,2077,4962274867,375026760005,0.01055908203125,0.0021095275878906,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2078,2078,1910451191,375009383910,0.035400390625,0.0042495727539062,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2079,2079,4708427649,375026589211,0.00616455078125,0.0013027191162109,1.0,0.005059715969110621,0.003560749038088832,1600.0
2080,2080,1910451242,375009383910,0.0039596557617187,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,576.0
2081,2081,4962274662,375026760005,0.0073089599609375,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2082,2082,1315365183,375007087899,0.0037879943847656,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2083,2083,4962274687,375026760005,0.0035209655761718,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2084,2084,3070205587,375017358220,0.0031700134277343,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,2.0
2085,2085,4708427307,375026589211,0.0096893310546875,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,1600.0
2086,2086,1315364327,375007087899,0.0026397705078125,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2087,2087,1315364945,375007087899,0.00836181640625,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2088,2088,1315363970,375007087899,0.0033454895019531,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2089,2089,4961928227,375026748211,0.0064315795898437,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,1008.0
2090,2090,4708427956,375026589211,0.0033454895019531,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,1600.0
2091,2091,4708427378,375026589211,0.003082275390625,0.0065078735351562,1.0,0.005059715969110621,0.003560749038088832,1600.0
2092,2092,1315363985,375007087899,0.0066070556640625,0.0130157470703125,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2093,2093,1315365090,375007087899,0.0023765563964843,0.0031776428222656,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2094,2094,4962274518,375026760005,0.0056381225585937,0.0031776428222656,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2095,2095,4962274758,375026760005,0.003082275390625,0.0031776428222656,5.0,0.0070675866866430695,0.0049461597528609675,992.0
2096,2096,1315364458,375007087899,0.04052734375,0.0002546310424804,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2097,2097,4708427874,375026589211,0.04052734375,0.0002546310424804,1.0,0.005059715969110621,0.003560749038088832,1600.0
2098,2098,4708427391,375026589211,0.04052734375,0.0002546310424804,1.0,0.005059715969110621,0.003560749038088832,1600.0
2099,2099,4708427714,375026589211,0.0242919921875,0.0062255859375,1.0,0.005059715969110621,0.003560749038088832,1600.0
2100,2100,1315363827,375007087899,0.0036964416503906,0.0020980834960937,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2101,2101,1315364932,375007087899,0.0036964416503906,0.0017108917236328,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2102,2102,1315364237,375007087899,0.0036964416503906,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2103,2103,4708427346,375026589211,0.0020256042480468,0.0008125305175781,1.0,0.005059715969110621,0.003560749038088832,1600.0
2104,2104,4708427853,375026589211,0.0020256042480468,0.0020942687988281,1.0,0.005059715969110621,0.003560749038088832,1600.0
2105,2105,1315364851,375007087899,0.0020256042480468,0.0027999877929687,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
2106,2106,4708427578,375026589211,0.0020256042480468,0.0096282958984375,1.0,0.005059715969110621,0.003560749038088832,1600.0
2107,2107,1315364107,375007087899,0.0081024169921875,0.0065078735351562,5.0,0.0070675866866430695,0.0049461597528609675,2836.0
