,collection_id,machine_id,CPI
0,375002840970,373578919856,0.5171455144882202
1,375002840970,373578919856,2.624894618988037
2,375002840970,373578919856,2.3727006912231445
3,375002840970,373578919856,3.395406484603882
4,375002840970,373578919856,2.6862568855285645
5,375002840970,373578919856,2.7104475498199463
6,375002840970,373578919856,0.4164774417877197
7,375002840970,373578919856,1.9997076988220215
8,375002840970,373578919856,2.9623851776123047
9,375002840970,373578919856,2.607792854309082
10,375002840970,373578919856,2.7547876834869385
11,375002840970,373578919856,2.649542808532715
12,375002840970,373578919856,3.012225389480591
13,375002840970,373578919856,2.649542808532715
14,375002840970,373578919856,2.224699020385742
15,375002840970,373578919856,2.5199568271636963
16,375002840970,373578919856,2.3727006912231445
17,375002840970,373578919856,2.624894618988037
18,375002840970,373578919856,3.012840747833252
19,375002840970,373578919856,2.528830051422119
20,375002840970,373578919856,2.7547876834869385
21,375002840970,373578919856,2.624894618988037
22,375002840970,373578919856,2.5720362663269043
23,375002840970,373578919856,2.528830051422119
24,375002840970,373578919856,3.395406484603882
25,375002840970,373578919856,2.2306761741638184
26,375002840970,373578919856,2.7104475498199463
27,375002840970,373578919856,2.649542808532715
28,375002840970,373578919856,0.6432278156280518
29,375002840970,373578919856,2.528830051422119
30,375002840970,373578919856,2.3090431690216064
31,375002840970,373578919856,2.5720362663269043
32,375002840970,373578919856,2.624894618988037
33,375002840970,373578919856,2.6671319007873535
34,375002840970,373578919856,2.266364097595215
35,375002840970,373578919856,2.5465915203094482
36,375002840970,373578919856,2.5199568271636963
37,375002840970,373578919856,3.395406484603882
38,375002840970,373578919856,1.9997076988220215
39,375002840970,373578919856,2.371636390686035
40,375002840970,373578919856,2.853847026824951
41,375002840970,373578919856,2.7633872032165527
42,375002840970,373578919856,2.574807643890381
43,375002840970,373578919856,1.9997076988220215
44,375002840970,373578919856,2.6310617923736572
45,375002840970,373578919856,2.3727006912231445
46,375002840970,373578919856,0.4164774417877197
47,375002840970,373578919856,2.53902530670166
48,375002840970,373578919856,0.4164774417877197
49,375002840970,373578919856,0.5364859104156494
50,375002840970,373578919856,2.7633872032165527
51,375002840970,373578919856,2.371636390686035
52,375002840970,373578919856,2.224699020385742
53,375002840970,373578919856,2.6862568855285645
54,375002840970,373578919856,2.392176389694214
55,375002840970,373578919856,2.392176389694214
56,375002840970,373578919856,3.012225389480591
57,375002840970,373578919856,2.7547876834869385
58,375002840970,373578919856,2.792454242706299
59,375002840970,373578919856,2.46125864982605
60,375002840970,373578919856,2.392176389694214
61,375002840970,373578919856,2.3090431690216064
62,375002840970,373578919856,0.5171455144882202
63,375002840970,373578919856,2.979522466659546
64,375002840970,373578919856,2.7547876834869385
65,375002840970,373578919856,3.012840747833252
66,375002840970,373578919856,0.5171455144882202
67,375002840970,373578919856,1.9997076988220215
68,375002840970,373578919856,3.012840747833252
69,375002840970,373578919856,2.5199568271636963
70,375002840970,373578919856,3.0020151138305664
71,375002840970,373578919856,2.3727006912231445
72,375002840970,373578919856,2.858299970626831
73,375002840970,373578919856,2.6657047271728516
74,375002840970,373578919856,2.224699020385742
75,375002840970,373578919856,2.392176389694214
76,375002840970,373578919856,2.528830051422119
77,375002840970,373578919856,2.7058627605438232
78,375002840970,373578919856,2.5720362663269043
79,375002840970,373578919856,2.7104475498199463
80,375002840970,373578919856,2.579268217086792
81,375002840970,373578919856,3.0020151138305664
82,375002840970,373578919856,3.0020151138305664
83,375002840970,373578919856,2.607792854309082
84,375002840970,373578919856,3.012225389480591
85,375002840970,373578919856,2.7633872032165527
86,375002840970,373578919856,2.858299970626831
87,375002840970,373578919856,2.5465915203094482
88,375002840970,373578919856,2.5465915203094482
89,375002840970,373578919856,2.5199568271636963
90,375002840970,373578919856,2.858299970626831
91,375002840970,373578919856,2.716384172439575
92,375002840970,373578919856,0.5171455144882202
93,375002840970,373578919856,3.012840747833252
94,375002840970,373578919856,2.6862568855285645
95,375002840970,373578919856,2.9451470375061035
96,375002840970,373578919856,0.6775751113891602
97,375002840970,373578919856,2.6862568855285645
98,375002840970,373578919856,2.7547876834869385
99,375002840970,373578919856,3.395406484603882
100,375002840970,373578919856,2.6306142807006836
101,375002840970,373578919856,0.4164774417877197
102,375002840970,373578919856,2.7633872032165527
103,375002840970,373578919856,2.5440266132354736
104,375002840970,373578919856,2.858299970626831
105,375002840970,373578919856,0.4164774417877197
106,375002840970,373578919856,3.012225389480591
107,375002840970,373578919856,2.7633872032165527
108,375002840970,373578919856,2.607792854309082
109,375002840970,373578919856,2.371636390686035
110,375002840970,373578919856,2.97172212600708
111,375002840970,373578919856,2.3386480808258057
112,375002840970,373578919856,2.9451470375061035
113,375002840970,373578919856,2.9451470375061035
114,375002840970,373578919856,2.528830051422119
115,375002840970,373578919856,3.0020151138305664
116,375002840970,373578919856,2.5466933250427246
117,375002840970,373578919856,2.371636390686035
118,375002840970,373578919856,2.0380985736846924
119,375002840970,373578919856,2.3090431690216064
120,375002840970,373578919856,2.3090431690216064
121,375002840970,373578919856,2.5465915203094482
122,375002840970,373578919856,2.9451470375061035
123,375002840970,373578919856,2.9451470375061035
124,375002840970,373578919856,2.9451470375061035
125,375007051620,204560876655,1.8004522323608398
126,375007051620,204560876655,2.1680729389190674
127,375007051620,204560876655,2.604442596435547
128,375007051620,204560876655,1.4147483110427856
129,375007051620,204560876655,1.6808632612228394
130,375007051620,204560876655,1.985954999923706
131,375007051620,204560876655,1.985954999923706
132,375007051620,204560876655,2.728405475616455
133,375007051620,204560876655,1.8004521131515503
134,375007051620,204560876655,2.3104498386383057
135,375007051620,204560876655,2.604442596435547
136,375007051620,204560876655,2.281423807144165
137,375007051620,204560876655,2.5521299839019775
138,375007051620,204560876655,2.2879886627197266
139,375007051620,204560876655,2.187793254852295
140,375007051620,204560876655,2.3104498386383057
141,375007051620,204560876655,1.3871136903762817
142,375007051620,204560876655,2.728405475616455
143,375007051620,204560876655,2.281423807144165
144,375007051620,204560876655,2.3104498386383057
145,375007051620,204560876655,2.3104498386383057
146,375000726490,374217005989,2.2867202758789062
147,375000726490,374217005989,1.9470866918563843
148,375000726490,374217005989,2.2867202758789062
149,375000726490,374217005989,2.091214656829834
150,375000726490,374217005989,2.26629900932312
151,375000726490,374217005989,2.2867202758789062
152,375000726490,374217005989,2.249781608581543
153,375000726490,374217005989,1.9470866918563843
154,375000726490,374217005989,1.9470866918563843
155,375018400371,4646063787,1.4427696466445923
156,375018400371,4646063787,1.3973379135131836
157,375018400371,4646063787,2.632310628890991
158,375018400371,4646063787,2.7832229137420654
159,375018400371,4646063787,3.497481107711792
160,375018400371,4646063787,3.497481107711792
161,375024406978,12747156119,3.812562942504883
162,375024406978,12747156119,3.528388261795044
163,375024406978,12747156119,2.78702449798584
164,375024406978,12747156119,3.539271831512451
165,375024406978,12747156119,2.6072659492492676
166,375024406978,12747156119,2.5283844470977783
167,375024406978,12747156119,3.5572803020477295
168,375024406978,12747156119,3.745302677154541
169,375024406978,12747156119,3.594637870788574
170,375024406978,12747156119,2.716745376586914
171,375024406978,12747156119,2.079946756362915
172,375024406978,12747156119,3.776304244995117
173,375024406978,12747156119,3.3393001556396484
174,375024406978,12747156119,2.742398977279663
175,375024406978,12747156119,2.5881996154785156
176,375024406978,12747156119,3.419928550720215
177,375024406978,12747156119,3.0585436820983887
178,375024406978,12747156119,3.18176007270813
179,375024406978,12747156119,3.345252513885498
180,375024406978,12747156119,2.0307912826538086
181,375024406978,12747156119,2.770977258682251
182,375024406978,12747156119,3.2905526161193848
183,375024406978,12747156119,3.801670789718628
184,375024406978,12747156119,3.7101776599884033
185,375024406978,12747156119,3.2430951595306396
186,375024406978,12747156119,2.8276638984680176
187,375024406978,12747156119,2.185549020767212
188,375024406978,12747156119,2.0762202739715576
189,375024406978,12747156119,3.3165528774261475
190,375024406978,12747156119,3.4886953830718994
191,375024406978,12747156119,3.6758763790130615
192,375024406978,12747156119,2.2499282360076904
193,375024406978,12747156119,3.34425950050354
194,375024406978,12747156119,1.967272400856018
195,375024406978,12747156119,3.0454068183898926
196,375024406978,12747156119,3.250328779220581
197,375024406978,12747156119,3.0899505615234375
198,375024406978,12747156119,2.8675665855407715
199,375024406978,12747156119,3.4908978939056396
200,375024406978,12747156119,3.1918394565582275
201,375024406978,12747156119,2.996919631958008
202,375024406978,12747156119,2.6614224910736084
203,375024406978,12747156119,2.505336046218872
204,375024406978,12747156119,2.045663595199585
205,375024406978,12747156119,3.180042266845703
206,375024406978,12747156119,3.5722343921661377
207,375024406978,12747156119,2.7558372020721436
208,375024406978,12747156119,3.641974925994873
209,375024406978,12747156119,2.6001169681549072
210,375024406978,12747156119,3.5973522663116455
211,375024406978,12747156119,2.474269151687622
212,375024406978,12747156119,1.8552981615066528
213,375024406978,12747156119,2.8391213417053223
214,375024406978,12747156119,3.0068066120147705
215,375024406978,12747156119,2.0549371242523193
216,375024406978,12747156119,3.700568914413452
217,375024406978,12747156119,2.5924019813537598
218,375024406978,12747156119,3.3169608116149902
219,375024406978,12747156119,2.651484251022339
220,375024406978,12747156119,2.880194664001465
221,375024406978,12747156119,2.3972511291503906
222,375024406978,12747156119,3.063539743423462
223,375024406978,12747156119,3.6733434200286865
224,375024406978,12747156119,3.4113664627075195
225,375024406978,12747156119,3.4937078952789307
226,375024406978,12747156119,2.1784589290618896
227,375024406978,12747156119,3.7988147735595703
228,375024406978,12747156119,2.4173762798309326
229,375024406978,12747156119,2.72440242767334
230,375024406978,12747156119,3.2841897010803223
231,375024406978,12747156119,2.052351236343384
232,375024406978,12747156119,3.688312530517578
233,375024406978,12747156119,2.674699068069458
234,375024406978,12747156119,3.642122983932495
235,375024406978,12747156119,2.9988677501678467
236,375024406978,12747156119,3.3844003677368164
237,375024406978,12747156119,2.760159969329834
238,375024406978,12747156119,3.220073699951172
239,375024406978,12747156119,1.854369044303894
240,375024406978,12747156119,3.225022554397583
241,375024406978,12747156119,3.0454068183898926
242,375024406978,12747156119,2.638916015625
243,375024406978,12747156119,3.5813493728637695
244,375024406978,12747156119,3.1946072578430176
245,375024406978,12747156119,3.2457172870635986
246,375024406978,12747156119,2.108337640762329
247,375024406978,12747156119,3.3597395420074463
248,375024406978,12747156119,2.3481903076171875
249,375024406978,12747156119,3.642122745513916
250,375024406978,12747156119,3.0309224128723145
251,375024406978,12747156119,2.611302137374878
252,375024406978,12747156119,3.4957194328308105
253,375024406978,12747156119,3.217716932296753
254,375024406978,12747156119,2.9142136573791504
255,375024406978,12747156119,3.8652799129486084
256,375024406978,12747156119,2.460513114929199
257,375024406978,12747156119,3.219999313354492
258,375024406978,12747156119,1.8127766847610474
259,375024406978,12747156119,2.1339924335479736
260,375024406978,12747156119,3.395261287689209
261,375024406978,12747156119,3.389113187789917
262,375024406978,12747156119,1.87375807762146
263,375024406978,12747156119,3.597219705581665
264,375024406978,12747156119,2.0786972045898438
265,375024406978,12747156119,2.8402817249298096
266,375024406978,12747156119,3.799856185913086
267,375024406978,12747156119,2.969088554382324
268,375024406978,12747156119,2.954880475997925
269,375024406978,12747156119,3.1221296787261963
270,375024406978,12747156119,2.854628324508667
271,375024406978,12747156119,3.1424918174743652
272,375024406978,12747156119,2.988048791885376
273,375024406978,12747156119,2.8847200870513916
274,375024406978,12747156119,1.9834325313568115
275,375024406978,12747156119,3.5736424922943115
276,375024406978,12747156119,2.1746034622192383
277,375024406978,12747156119,2.0207700729370117
278,375024406978,12747156119,2.9749600887298584
279,375024406978,12747156119,2.93631649017334
280,375024406978,12747156119,2.957136392593384
281,375024406978,12747156119,2.731783390045166
282,375024406978,12747156119,3.797410726547241
283,375024406978,12747156119,3.15849232673645
284,375024406978,12747156119,3.1068365573883057
285,375024406978,12747156119,3.5144731998443604
286,375024406978,12747156119,1.9858787059783936
287,375024406978,12747156119,2.951869487762451
288,375024406978,12747156119,3.359839916229248
289,375024406978,12747156119,3.430864095687866
290,375024406978,12747156119,1.7189435958862305
291,375024406978,12747156119,3.5070769786834717
292,375024406978,12747156119,3.419457197189331
293,375024406978,12747156119,3.4003548622131348
294,375024406978,12747156119,1.666785478591919
295,375024406978,12747156119,1.9596903324127197
296,375024406978,12747156119,2.7027249336242676
297,375024406978,12747156119,3.2139506340026855
298,375024406978,12747156119,2.9103734493255615
299,375024406978,12747156119,2.3388607501983643
300,375024406978,12747156119,2.8267765045166016
301,375024406978,12747156119,3.4019477367401123
302,375024406978,12747156119,3.5009355545043945
303,375024406978,12747156119,3.5013644695281982
304,375024406978,12747156119,2.6967170238494873
305,375024406978,12747156119,3.5162792205810547
306,375024406978,12747156119,2.1367759704589844
307,375024406978,12747156119,1.9188402891159058
308,375024406978,12747156119,1.9133694171905518
309,375024406978,12747156119,3.4992880821228027
310,375024406978,12747156119,2.9634616374969482
311,375024406978,12747156119,3.416745662689209
312,375024406978,12747156119,3.1434104442596436
313,375024406978,12747156119,3.1859562397003174
314,375024406978,12747156119,2.683682441711426
315,375024406978,12747156119,3.2437121868133545
316,375024406978,12747156119,2.625702381134033
317,375024406978,12747156119,3.430864095687866
318,375024406978,12747156119,2.6982998847961426
319,375024406978,12747156119,3.3607423305511475
320,375024406978,12747156119,3.2006680965423584
321,375024406978,12747156119,2.941284656524658
322,375024406978,12747156119,2.7563095092773438
323,375024406978,12747156119,2.533318281173706
324,375024406978,12747156119,1.985956072807312
325,375024406978,12747156119,3.2598400115966797
326,375024406978,12747156119,3.020380973815918
327,375024406978,12747156119,3.449429512023926
328,375024406978,12747156119,3.790806293487549
329,375024406978,12747156119,3.002084493637085
330,375024406978,12747156119,3.451580762863159
331,375024406978,12747156119,3.4657318592071533
332,375024406978,12747156119,2.923030376434326
333,375024406978,12747156119,3.2943038940429688
334,375024406978,12747156119,1.9398846626281738
335,375024406978,12747156119,3.4769420623779297
336,375024406978,12747156119,3.6127102375030518
337,375024406978,12747156119,2.987090587615967
338,375024406978,12747156119,3.379484176635742
339,375024406978,12747156119,2.712663173675537
340,375024406978,12747156119,2.6245644092559814
341,375024406978,12747156119,2.653596878051758
342,375024406978,12747156119,2.346741199493408
343,375024406978,12747156119,2.4470460414886475
344,375024406978,12747156119,2.967815399169922
